,Unnamed: 0,Product Title,Price,Rating,Rate,Seller Rating,Specifications,Link,Review1,Review2,Review3
176,16,Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,"Rs. 28,999",11 Ratings,4.7,90%,"BuildOSAndroid 12 OS UIMIU1 13 Dimensions168.8 x 76.4 x 8.8 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsBlack, Blue, Mint, Violet Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12c-4gb-1-000-gb-10w-i425749788-s2018940686.html?search=1,"I purchased mobiles before from this seller. Best seller on daraz and trustworthy. I got the order the very next day. The original genuine pin packed mobile received, unboxed the mobile by myself. Again got satisfied with their service and package.",Received very fast. in very good packing. satisfied and recomended,Thanks 😊 Excellent Presentation 👏
177,17,"Xiaomi Redmi Note 12 RAM 8 GB ROM 128 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 49,999",1 Ratings,5.0,93%,"General FeaturesRelease Date2023-05-10SIM SupportHybrid Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions165.66 x 75.96 x 7.85 mmPhone Weight183.5gOperating SystemMIUI 14 based on Android 13DisplayScreen Size6.67 inchesScreen Resolution1080 x 2400 pixelsScreen TypeAMOLED Capacitive Touchscreen, MultitouchScreen ProtectionCorning Gorilla Glass 3MemoryInternal Memory128 GBRAM8 GBCard SlotmicroSDXC (uses shared SIM slot)PerformanceProcessorQualcomm Snapdragon 685 (6nm)GPUAdreno 610BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera13 MPFront Flash LightNoFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 8 MP + 2 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioNoWiFiYesNFCNoInstallment Plans",https://www.daraz.pk/products/12-8-gb-128-13-mp-50-mp-8-mp-2-mp-5000-mah-i421162647-s1988554083.html?search=1,Fast and furious type delivery service. I received original product. highly recommended to this saler.,,
178,18,Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,"Rs. 30,940",44 Ratings,5.0,95%,Redmi 12C,https://www.daraz.pk/products/4gb-12c-128gb-pta-1-i424387894-s2010688930.html?search=1,"Alhamdulillah, With in 3 day's I have received same mobile which was selected by online given pictures.it was my 1st purchase by daraz and found excellent service.thanks,","satisfied, price slightly high than local market, as it may be logical, over all bravo experience",Mobile tk theak ha bus charjer c type nahe ha or mobile covr bhe nahd sath .....
179,19,REDMI A2 PLUS - 3+3GB RAM 64GB ROM - 5000 mAh Battery,"Rs. 19,499",1 Ratings,5.0,96%,General FeaturesRelease Date2023-08-15SIM SupportDual SIMPhone Dimensions164.9 x 76.75 x 9.09 mmPhone Weight192 gOperating SystemAndroid 12 (Go Edition)DisplayScreen Size6.52 InchesScreen Resolution1600 x 720 PixelsScreen TypeHD+ Dot Drop displayScreen ProtectionN/AMemoryInternal Memory32 GBRAM2/ 3 GBCard SlotSupports expandable storage up to 1TBPerformanceProcessorOcta-coreGPUPowerVR GE8320BatteryType5000 mAhCameraFront Camera5 MPFront Flash LightN/AFront Video Recording1080p | 1920 x 1080 at 30fpsBack Flash LightYesBack Camera8 MP + 0.08 MPBack Video Recording1080p | 1920 x 1080 at 30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCNo,https://www.daraz.pk/products/a2-3-3gb-64gb-5000-mah-i430536989-s2053583383.html?search=1,,,
180,20,"Redmi 12 , 8GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging","Rs. 42,999",4 Ratings,4.5,87%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8gb-128gb-50-mp-5000mah-i433899458-s2081776225.html?search=1,#11.11 Pin packed phone received in good condition. Bought with discount on 11.11 sale.👍👍👍,it reached me in 6 days. #1111,"mobile bohat acha ha but seller ki service achi ni ha order bohat ziada Late Mila ha or seller proper koi waja bi nai bataraha hota k Late Q horaha, jisny pahly order dia ha usko pahlay dispatch nai Kia"
181,21,"Redmi Note 12 Pro - 6.67"" Inch Display - 8GB RAM - 256GB ROM","Rs. 88,799",8 Ratings,4.0,85%,1 Year Brand Warranty,https://www.daraz.pk/products/redmi-note-12-pro-667-inch-display-8gb-ram-256gb-rom-i429795970-s2047221383.html?search=1,"seller ne repack kar ke mobile diya he, jese hi mujhe mobile mila to mene check kiya ye 11 November se active he. Very much disappointed by the seller and by Daraz too, that Daraz is allowing such deceivers. lastly, the phone is without warranty",👍🏻👍🏻,
182,22,"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 95,000",21 Ratings,5.0,93%,"BuildOSAndroid 13 OS UIMIU1 13 DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsGray, Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8-gb-256-gb-16-mp-5mp-08-mp-02-mp-li-po-108-mah-i429687998-s2046482069.html?search=1,"waited for Redmi Note 12 Pro's release at Xiaomi official store, but found no confirmation. Opted for this seller, initially seeking grey, only white and blue were available. Seller was kind & arranged the grey variant. Grateful for their responsiveness and a quick 2-day delivery, increased trust in Daraz with upfront debit card payment. arrived properly sealed, PTA approved. Impressed by fast charging, phone responsiveness, clear call quality, and excellent camera results. Highly recommended 😇","100 % Genuine Product , Too fast delivery by seller , Fast seller response perfectly packed by daraz I really enjoy the super fast and safe delivery by daraz Thanks Daraz Thanks sid sad communication seller","i ordered Black one, but i got white one which is beautiful. The product is pin packed, original packing and safe package, fresh and decent pricing range. The Vendor is very responsive and loyal. I have a wonderful experience and definitely I will purchase more in future."
183,23,"Xiaomi Redmi 12 , 8GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging","Rs. 42,999",3 Ratings,5.0,89%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8gb-128gb-50-mp-5000mah-i436379657-s2095426645.html?search=1,"Value for Money, with a renowned brand name",Good product with huge discount at Daraz 11.11,
184,24,"Redmi A2 Plus || 3GB + 64GB || 6.5 IPS Display || Battery (Li-ion Non removable), 5000 mAh","Rs. 19,999",15 Ratings,5.0,94%,"BuildOSAndroid 12 Go edition UIMIUI Dimensions164.9 x 76.8 x 9.1 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/a2-3gb-64gb-a2-li-ion-65-mah-i431400484-s2057010979.html?search=1,bahot Acha mobile hai lekin bahot late service hai bahot Baki sab ok hai,The seller was good and so cooperative he sent me a seal pack phone The quality of the phone is 10/10. I will shop again. thanks,Product bilkul thk hai or bht achi hai baki main ny activation date wagaira abi check ni ki k pehky use huwa hai ya ni wo check kr k review update krun ga.
185,25,Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,"Rs. 50,449",4 Ratings,4.0,94%,"Xiaomi Redmi Note 12 detailed specificationsBuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8gb-1-000-gb-128-20-33-i429690781-s2046010371.html?search=1,Good Experience I have not compared price from market.,Highly recommended,
186,26,Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,"Rs. 42,990",15 Ratings,4.7,93%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8-gb-128-gb-8-mp-50-mp-8-mp-2-mp-2-mah-i432579284-s2065194403.html?search=1,Behtreen seller response I shocked itni fast service thank you seller for bullet fast service. I recommend,"Amazing product, safe packaging, fast delivery, honest seller, tho price is a bit high from market but still we get it at home without any hassle",Thank you Daraz for such a wonderful product. Beautiful color and outlook. Recommended for purchase.
187,27,"Redmi Note 12 Pro , 8GB Ram 256GB Rom , 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 67W","Rs. 88,999",4 Ratings,4.8,90%,"BuildOSAndroid 13 OS UIMIU1 13 DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsGray, Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8gb-256gb-667-5000-mah-67-i429674904-s2045924192.html?search=1,received a product with good packing.. seller response was good and friendly.. I also appreciate daraz for such a nice policy of installments.. keep up the good work,product was good but you need to work on communication other wise it's fine,I am satisfied customer
188,28,Xiaomi Redmi 12 RAM 4 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,"Rs. 37,999",1 Ratings,5.0,93%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-6-gb-128-gb-8-mp-50-mp-8-mp-2-mp-2-mah-i432579373-s2065211059.html?search=1,Amazing and ship before time,,
189,29,Redmi Note 12 (8GB+128GB) 6.67'' AMOLED display PTA Approved 1 Year Official Warranty,"Rs. 50,999",17 Ratings,4.5,93%,"CPU ------------- Snapdragon® 685 Octa-core CPU, up to 2.8GHz",https://www.daraz.pk/products/12-8gb-128gb-pta-1-i429486844-s2043854263.html?search=1,"Beautiful color,🫠many more features,beautifully design, shiny 🥰but camera quality is not very good nor very bad [in btween]",Mobile received tu ho gya hn. Lakin 2 numbri huwi hn Mobile ki warranty nhi. jb ads mein 1saal ki Warranty lagi huwi thi.,Maza hi agya product receive hote hi behtreen product jo kaha wohi behja thanks seller bohat hi acha mobile h or seller ki services b bohat achi hn thanks daraz
190,30,"Xiaomi Redmi 12 , 4GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging","Rs. 38,999",1 Ratings,5.0,93%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-4gb-128gb-50-mp-5000mah-i434797635-s2087484552.html?search=1,"I would like to appreciate Daraz and the seller for their excellent services and communication, the mobile phone received well before the anticipated time, the packaging and delivery service was excellent and genuine product. Thank you seller and Daraz. I definitely recommend seller as trust worthy and prompt",,
191,31,Redmi 10A || 4GB Ram 128GB Rom || 5000mAh Battery,"Rs. 50,000",24 Ratings,4.7,91%,"Build OS Android 11 OSUI MIUI 12.5Dimensions 164.9 x 77 x 9 mmWeight 194 gSIM Dual Sim, Dual Standby (Nano-SIM)Colors Black, Silver, BlueFrequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900SIM2: GSM 850 / 900 / 1800 / 19003G Band HSDPA 850 / 900 / 1900 / 21004G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500)Processor CPU Octa-core (4 x 2.0 GHz Cortex-A53 + 4 x 1.5 GHz Cortex-A53)Chipset MediaTek MT6762G Helio G25 (12 nm)GPU PowerVR GE8320Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, MultitouchSize 6.53 InchesResolution 720 x 1600 Pixels (~269 PPI)Memory Built-in 64GB Built-in, 3GB RAMCard microSDXC (dedicated slot)Camera Main 13 MP, AF, LED FlashFeatures Phase detection, geo-tagging, touch focus, face detection, Video (1080p@30fps)Front 5 MP, HDR, Video (1080p@30fps)Connectivity WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspotBluetooth v5.0 with A2DP, LEGPS Yes + A-GPS support & Glonass, BDSRadio FM radio (not yet confirmed)USB 2.0, Type-C 1.0 reversible connector, USB On-The-GoNFC YesInfrared YesData GPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-AFeatures Sensors Accelerometer, Fingerprint (rear mounted), ProximityAudio 3.5mm Audio Jack, 24-bit/192kHz audio, Speaker PhoneBrowser HTML5Messaging SMS(threaded view), MMS, Email, Push Mail, IMGames built-in + downloadableTorch YesExtra Photo/video editor, Document viewerBattery Capacity (Li-ion Non removable), 5000 mAh- Battery charging 10W",https://www.daraz.pk/products/10-4gb-1-000-gb-i319691391-s1696860345.html?search=1,Thank you so much I have received 100% accurate item what I have placed in order and seller is very cooperative he dispatch this order next day due to TCS Delay Delivery service I had received within 4 days otherwise seller dispatch timely,Excellent services Masha Allah👌,good product same as shown
192,32,"Redmi 12 , 8GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging","Rs. 43,999",9 Ratings,4.7,88%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8gb-128gb-50-mp-5000mah-i432820223-s2075103308.html?search=1,Same as shown in advertisement. overall is good thing. seller is honest person. delivery was very fast. I received my cell phone less than a week. PTA approved. Box packed. scratchless new cell phone. 5 stars from me to Daraz / Selller and delivery partner. Thanks daraz,Received Redmi 12. Mobile was box packed. No damaged to the screen. Also the Xiaomi website shows the warranty as seen in picture. Authentic mobile. Seller is also cooperative. Recommended,Product have little bit issues like heatup & battery is not up to the marks as 5k MAH as well as online warranty is no showing. Seller & delivery service was satisfactory.
193,33,Redmi A1 Plus 6.52 Inch Display 2GB RAM 32GB ROM BRAND WARRANTY,"Rs. 17,999",5 Ratings,5.0,100%,"Xiaomi Redmi A1 Plus detailed specificationsBuildOSAndroid 12 Go edition UIMIUI 12 Dimensions164.9 x 76.75 x 9.09mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/redmi-a1-plus-652-inch-display-2gb-ram-32gb-rom-brand-warranty-i412961365-s1980720161.html?search=1,boht acha experience rha original Mobile,very fast delivery and all good thanks,bohat acha mobile hai.
194,34,Redmi A2+ 3Gb 64Gb - 6.52” HD+ Display - 5000mAh Battery - PTA Approved 1 Year Official Warranty,"Rs. 20,000",17 Ratings,4.8,93%,Display: 6.52” HD+ Dot Drop display1600 x 720 HD+,https://www.daraz.pk/products/hd-3gb-64gb-a2-652-mah-pta-1-i430690496-s2054183571.html?search=1,"Delivery was on time, packing was good but I received the phone with a damaged screen. It was bit disturbing but seller guided me to return. I simply returned it without inserting a SIM. The seller is very cooperative.",boht acha mobile hai or within 3days delivered hua. thanks seller 👍,Received in seal pack. Working fine. Original phone with accessories. Very reasonable price. Thanks seller and Daraz.
